chart,country,country_avg,region,value2plot,dev
85,Czechia,0.874865156,T3_CZ01_CZ02,0.867521368,0.007343789
85,Czechia,0.874865156,T3_CZ03_CZ04_CZ05,0.894736842,-0.019871686
85,Czechia,0.874865156,T2_CZ04_CZ05,0.894736842,-0.019871686
85,Czechia,0.874865156,T2_CZ07_CZ08,0.852173913,0.022691243
85,Czechia,0.874865156,T4_CZ06,0.87254902,0.002316137
85,Czechia,0.874865156,T2_CZ03_CZ06,0.885106383,-0.010241227
85,Czechia,0.874865156,T4_CZ07_CZ08,0.852173913,0.022691243
85,Czechia,0.874865156,T3_CZ06_CZ07,0.85645933,0.018405826
85,Czechia,0.874865156,T3_CZ08,0.861788618,0.013076539
85,Czechia,0.874865156,T4_CZ01_CZ02,0.867521368,0.007343789
85,Czechia,0.874865156,T2_CZ01_CZ02,0.867521368,0.007343789
85,Czechia,0.874865156,T1_CZ03_CZ04,0.880478088,-0.005612931
85,Czechia,0.874865156,T1_CZ05_CZ06,0.900943396,-0.02607824
85,Czechia,0.874865156,T1_CZ07_CZ08,0.852173913,0.022691243
85,Czechia,0.874865156,T1_CZ01_CZ02,0.867521368,0.007343789
85,Czechia,0.874865156,T4_CZ03_CZ04_CZ05,0.894736842,-0.019871686
86,Czechia,0.75,T2_CZ03_CZ06,0.766497462,-0.016497462
86,Czechia,0.75,T3_CZ03_CZ04_CZ05,0.793333333,-0.043333333
86,Czechia,0.75,T3_CZ06_CZ07,0.714285714,0.035714286
86,Czechia,0.75,T2_CZ07_CZ08,0.704545455,0.045454545
86,Czechia,0.75,T3_CZ01_CZ02,0.751322751,-0.001322751
86,Czechia,0.75,T4_CZ01_CZ02,0.751322751,-0.001322751
86,Czechia,0.75,T4_CZ03_CZ04_CZ05,0.793333333,-0.043333333
86,Czechia,0.75,T2_CZ01_CZ02,0.751322751,-0.001322751
86,Czechia,0.75,T2_CZ04_CZ05,0.773195876,-0.023195876
86,Czechia,0.75,T4_CZ06,0.692307692,0.057692308
86,Czechia,0.75,T4_CZ07_CZ08,0.704545455,0.045454545
86,Czechia,0.75,T1_CZ07_CZ08,0.704545455,0.045454545
86,Czechia,0.75,T3_CZ08,0.673913043,0.076086957
86,Czechia,0.75,T1_CZ03_CZ04,0.800947867,-0.050947867
86,Czechia,0.75,T1_CZ05_CZ06,0.733333333,0.016666667
86,Czechia,0.75,T1_CZ01_CZ02,0.751322751,-0.001322751
87,Czechia,0.854066986,T1_CZ07_CZ08,0.833333333,0.020733652
87,Czechia,0.854066986,T1_CZ05_CZ06,0.821428571,0.032638414
87,Czechia,0.854066986,T2_CZ01_CZ02,0.881188119,-0.027121133
87,Czechia,0.854066986,T2_CZ03_CZ06,0.831730769,0.022336216
87,Czechia,0.854066986,T1_CZ03_CZ04,0.876068376,-0.02200139
87,Czechia,0.854066986,T3_CZ01_CZ02,0.881188119,-0.027121133
87,Czechia,0.854066986,T4_CZ07_CZ08,0.833333333,0.020733652
87,Czechia,0.854066986,T2_CZ07_CZ08,0.833333333,0.020733652
87,Czechia,0.854066986,T1_CZ01_CZ02,0.881188119,-0.027121133
87,Czechia,0.854066986,T4_CZ06,0.777777778,0.076289208
87,Czechia,0.854066986,T2_CZ04_CZ05,0.869369369,-0.015302384
87,Czechia,0.854066986,T3_CZ03_CZ04_CZ05,0.870588235,-0.01652125
87,Czechia,0.854066986,T3_CZ06_CZ07,0.811518325,0.042548661
87,Czechia,0.854066986,T3_CZ08,0.825242718,0.028824267
87,Czechia,0.854066986,T4_CZ03_CZ04_CZ05,0.870588235,-0.01652125
87,Czechia,0.854066986,T4_CZ01_CZ02,0.881188119,-0.027121133
88,Czechia,0.881521739,T4_CZ07_CZ08,0.896396396,-0.014874657
88,Czechia,0.881521739,T1_CZ03_CZ04,0.812206573,0.069315166
88,Czechia,0.881521739,T1_CZ05_CZ06,0.890243902,-0.008722163
88,Czechia,0.881521739,T4_CZ06,0.867768595,0.013753144
88,Czechia,0.881521739,T1_CZ01_CZ02,0.920502092,-0.038980353
88,Czechia,0.881521739,T2_CZ03_CZ06,0.852017937,0.029503802
88,Czechia,0.881521739,T2_CZ07_CZ08,0.896396396,-0.014874657
88,Czechia,0.881521739,T1_CZ07_CZ08,0.896396396,-0.014874657
88,Czechia,0.881521739,T2_CZ01_CZ02,0.920502092,-0.038980353
88,Czechia,0.881521739,T3_CZ03_CZ04_CZ05,0.849112426,0.032409313
88,Czechia,0.881521739,T3_CZ06_CZ07,0.874476987,0.007044752
88,Czechia,0.881521739,T4_CZ01_CZ02,0.920502092,-0.038980353
88,Czechia,0.881521739,T4_CZ03_CZ04_CZ05,0.849112426,0.032409313
88,Czechia,0.881521739,T2_CZ04_CZ05,0.855932203,0.025589536
88,Czechia,0.881521739,T3_CZ01_CZ02,0.920502092,-0.038980353
88,Czechia,0.881521739,T3_CZ08,0.913461538,-0.031939799
89,Czechia,0.8625,T1_CZ01_CZ02,0.864,-0.0015
89,Czechia,0.8625,T1_CZ03_CZ04,0.809090909,0.053409091
89,Czechia,0.8625,T3_CZ08,0.863636364,-0.001136364
89,Czechia,0.8625,T4_CZ01_CZ02,0.864,-0.0015
89,Czechia,0.8625,T4_CZ03_CZ04_CZ05,0.844827586,0.017672414
89,Czechia,0.8625,T1_CZ07_CZ08,0.888412017,-0.025912017
89,Czechia,0.8625,T2_CZ01_CZ02,0.864,-0.0015
89,Czechia,0.8625,T3_CZ01_CZ02,0.864,-0.0015
89,Czechia,0.8625,T1_CZ05_CZ06,0.883268482,-0.020768482
89,Czechia,0.8625,T3_CZ06_CZ07,0.884920635,-0.022420635
89,Czechia,0.8625,T4_CZ06,0.860465116,0.002034884
89,Czechia,0.8625,T4_CZ07_CZ08,0.888412017,-0.025912017
89,Czechia,0.8625,T2_CZ03_CZ06,0.829059829,0.033440171
89,Czechia,0.8625,T3_CZ03_CZ04_CZ05,0.844827586,0.017672414
89,Czechia,0.8625,T2_CZ04_CZ05,0.868312757,-0.005812757
89,Czechia,0.8625,T2_CZ07_CZ08,0.888412017,-0.025912017
90,Czechia,0.741266376,T3_CZ03_CZ04_CZ05,0.728096677,0.013169699
90,Czechia,0.741266376,T3_CZ06_CZ07,0.725738397,0.015527979
90,Czechia,0.741266376,T2_CZ07_CZ08,0.773755656,-0.032489281
90,Czechia,0.741266376,T3_CZ01_CZ02,0.757201646,-0.015935271
90,Czechia,0.741266376,T1_CZ01_CZ02,0.757201646,-0.015935271
90,Czechia,0.741266376,T4_CZ06,0.685950413,0.055315962
90,Czechia,0.741266376,T2_CZ01_CZ02,0.757201646,-0.015935271
90,Czechia,0.741266376,T2_CZ03_CZ06,0.686363636,0.054902739
90,Czechia,0.741266376,T2_CZ04_CZ05,0.745689655,-0.00442328
90,Czechia,0.741266376,T4_CZ03_CZ04_CZ05,0.728096677,0.013169699
90,Czechia,0.741266376,T3_CZ08,0.780952381,-0.039686005
90,Czechia,0.741266376,T4_CZ01_CZ02,0.757201646,-0.015935271
90,Czechia,0.741266376,T1_CZ07_CZ08,0.773755656,-0.032489281
90,Czechia,0.741266376,T1_CZ03_CZ04,0.70754717,0.033719206
90,Czechia,0.741266376,T4_CZ07_CZ08,0.773755656,-0.032489281
90,Czechia,0.741266376,T1_CZ05_CZ06,0.725,0.016266376
91,Czechia,0.81625,T2_CZ04_CZ05,0.837438424,-0.021188424
91,Czechia,0.81625,T3_CZ01_CZ02,0.830985915,-0.014735915
91,Czechia,0.81625,T2_CZ03_CZ06,0.785340314,0.030909686
91,Czechia,0.81625,T1_CZ03_CZ04,0.770491803,0.045758197
91,Czechia,0.81625,T3_CZ03_CZ04_CZ05,0.809688581,0.006561419
91,Czechia,0.81625,T1_CZ01_CZ02,0.830985915,-0.014735915
91,Czechia,0.81625,T2_CZ07_CZ08,0.808290155,0.007959845
91,Czechia,0.81625,T4_CZ01_CZ02,0.830985915,-0.014735915
91,Czechia,0.81625,T1_CZ05_CZ06,0.848341232,-0.032091232
91,Czechia,0.81625,T3_CZ06_CZ07,0.817307692,-0.001057692
91,Czechia,0.81625,T3_CZ08,0.8,0.01625
91,Czechia,0.81625,T4_CZ07_CZ08,0.808290155,0.007959845
91,Czechia,0.81625,T1_CZ07_CZ08,0.808290155,0.007959845
91,Czechia,0.81625,T2_CZ01_CZ02,0.830985915,-0.014735915
91,Czechia,0.81625,T4_CZ03_CZ04_CZ05,0.809688581,0.006561419
91,Czechia,0.81625,T4_CZ06,0.819047619,-0.002797619
92,Czechia,0.675609756,T1_CZ05_CZ06,0.658163265,0.017446491
92,Czechia,0.675609756,T1_CZ03_CZ04,0.735849057,-0.060239301
92,Czechia,0.675609756,T3_CZ01_CZ02,0.668269231,0.007340525
92,Czechia,0.675609756,T2_CZ07_CZ08,0.637254902,0.038354854
92,Czechia,0.675609756,T2_CZ03_CZ06,0.708737864,-0.033128108
92,Czechia,0.675609756,T1_CZ07_CZ08,0.637254902,0.038354854
92,Czechia,0.675609756,T4_CZ07_CZ08,0.637254902,0.038354854
92,Czechia,0.675609756,T1_CZ01_CZ02,0.668269231,0.007340525
92,Czechia,0.675609756,T3_CZ08,0.62962963,0.045980126
92,Czechia,0.675609756,T2_CZ04_CZ05,0.688118812,-0.012509056
92,Czechia,0.675609756,T3_CZ03_CZ04_CZ05,0.712933754,-0.037323998
92,Czechia,0.675609756,T2_CZ01_CZ02,0.668269231,0.007340525
92,Czechia,0.675609756,T4_CZ06,0.648351648,0.027258108
92,Czechia,0.675609756,T3_CZ06_CZ07,0.647058824,0.028550933
92,Czechia,0.675609756,T4_CZ03_CZ04_CZ05,0.712933754,-0.037323998
92,Czechia,0.675609756,T4_CZ01_CZ02,0.668269231,0.007340525
93,Czechia,0.838574423,T1_CZ05_CZ06,0.807174888,0.031399536
93,Czechia,0.838574423,T1_CZ07_CZ08,0.829059829,0.009514594
93,Czechia,0.838574423,T4_CZ01_CZ02,0.856540084,-0.017965661
93,Czechia,0.838574423,T4_CZ03_CZ04_CZ05,0.832446809,0.006127615
93,Czechia,0.838574423,T1_CZ03_CZ04,0.857692308,-0.019117884
93,Czechia,0.838574423,T2_CZ03_CZ06,0.859504132,-0.020929709
93,Czechia,0.838574423,T2_CZ04_CZ05,0.809128631,0.029445793
93,Czechia,0.838574423,T4_CZ06,0.841121495,-0.002547072
93,Czechia,0.838574423,T2_CZ01_CZ02,0.856540084,-0.017965661
93,Czechia,0.838574423,T2_CZ07_CZ08,0.829059829,0.009514594
93,Czechia,0.838574423,T3_CZ01_CZ02,0.856540084,-0.017965661
93,Czechia,0.838574423,T3_CZ03_CZ04_CZ05,0.832446809,0.006127615
93,Czechia,0.838574423,T1_CZ01_CZ02,0.856540084,-0.017965661
93,Czechia,0.838574423,T4_CZ07_CZ08,0.829059829,0.009514594
93,Czechia,0.838574423,T3_CZ06_CZ07,0.813084112,0.025490311
93,Czechia,0.838574423,T3_CZ08,0.866141732,-0.027567309
94,Czechia,0.131997946,T1_CZ03_CZ04,0.117647059,0.014350887
94,Czechia,0.131997946,T3_CZ06_CZ07,0.141393443,-0.009395497
94,Czechia,0.131997946,T1_CZ05_CZ06,0.128571429,0.003426517
94,Czechia,0.131997946,T1_CZ01_CZ02,0.150300601,-0.018302656
94,Czechia,0.131997946,T3_CZ08,0.122881356,0.00911659
94,Czechia,0.131997946,T4_CZ01_CZ02,0.150300601,-0.018302656
94,Czechia,0.131997946,T3_CZ03_CZ04_CZ05,0.116022099,0.015975846
94,Czechia,0.131997946,T2_CZ01_CZ02,0.150300601,-0.018302656
94,Czechia,0.131997946,T4_CZ07_CZ08,0.130705394,0.001292551
94,Czechia,0.131997946,T2_CZ03_CZ06,0.137787056,-0.005789111
94,Czechia,0.131997946,T1_CZ07_CZ08,0.130705394,0.001292551
94,Czechia,0.131997946,T4_CZ03_CZ04_CZ05,0.116022099,0.015975846
94,Czechia,0.131997946,T4_CZ06,0.144628099,-0.012630154
94,Czechia,0.131997946,T2_CZ07_CZ08,0.130705394,0.001292551
94,Czechia,0.131997946,T3_CZ01_CZ02,0.150300601,-0.018302656
94,Czechia,0.131997946,T2_CZ04_CZ05,0.108829569,0.023168377
95,Czechia,0.243478261,T4_CZ03_CZ04_CZ05,0.225449516,0.018028745
95,Czechia,0.243478261,T3_CZ01_CZ02,0.241516966,0.001961295
95,Czechia,0.243478261,T3_CZ03_CZ04_CZ05,0.225449516,0.018028745
95,Czechia,0.243478261,T2_CZ04_CZ05,0.225206612,0.018271649
95,Czechia,0.243478261,T2_CZ07_CZ08,0.262939959,-0.019461698
95,Czechia,0.243478261,T4_CZ01_CZ02,0.241516966,0.001961295
95,Czechia,0.243478261,T1_CZ03_CZ04,0.220588235,0.022890026
95,Czechia,0.243478261,T1_CZ05_CZ06,0.248484848,-0.005006588
95,Czechia,0.243478261,T1_CZ07_CZ08,0.262939959,-0.019461698
95,Czechia,0.243478261,T3_CZ08,0.260504202,-0.017025941
95,Czechia,0.243478261,T1_CZ01_CZ02,0.241516966,0.001961295
95,Czechia,0.243478261,T2_CZ03_CZ06,0.244353183,-8.75E-04
95,Czechia,0.243478261,T4_CZ06,0.262096774,-0.018618513
95,Czechia,0.243478261,T4_CZ07_CZ08,0.262939959,-0.019461698
95,Czechia,0.243478261,T3_CZ06_CZ07,0.263691684,-0.020213423
95,Czechia,0.243478261,T2_CZ01_CZ02,0.241516966,0.001961295
96,Czechia,0.268442623,T2_CZ03_CZ06,0.268191268,2.51E-04
96,Czechia,0.268442623,T3_CZ01_CZ02,0.279761905,-0.011319282
96,Czechia,0.268442623,T2_CZ01_CZ02,0.279761905,-0.011319282
96,Czechia,0.268442623,T1_CZ01_CZ02,0.279761905,-0.011319282
96,Czechia,0.268442623,T3_CZ03_CZ04_CZ05,0.238950276,0.029492347
96,Czechia,0.268442623,T1_CZ07_CZ08,0.289855072,-0.02141245
96,Czechia,0.268442623,T4_CZ06,0.290456432,-0.022013809
96,Czechia,0.268442623,T4_CZ07_CZ08,0.289855072,-0.02141245
96,Czechia,0.268442623,T4_CZ01_CZ02,0.279761905,-0.011319282
96,Czechia,0.268442623,T1_CZ03_CZ04,0.222689076,0.045753547
96,Czechia,0.268442623,T2_CZ04_CZ05,0.23553719,0.032905433
96,Czechia,0.268442623,T2_CZ07_CZ08,0.289855072,-0.02141245
96,Czechia,0.268442623,T3_CZ06_CZ07,0.298969072,-0.030526449
96,Czechia,0.268442623,T3_CZ08,0.271966527,-0.003523904
96,Czechia,0.268442623,T1_CZ05_CZ06,0.280163599,-0.011720976
96,Czechia,0.268442623,T4_CZ03_CZ04_CZ05,0.238950276,0.029492347
97,Czechia,0.559939302,T1_CZ01_CZ02,0.580246914,-0.020307612
97,Czechia,0.559939302,T1_CZ03_CZ04,0.581395349,-0.021456047
97,Czechia,0.559939302,T2_CZ03_CZ06,0.542682927,0.017256375
97,Czechia,0.559939302,T2_CZ04_CZ05,0.583333333,-0.023394031
97,Czechia,0.559939302,T4_CZ06,0.493670886,0.066268416
97,Czechia,0.559939302,T2_CZ01_CZ02,0.580246914,-0.020307612
97,Czechia,0.559939302,T3_CZ06_CZ07,0.535031847,0.024907455
97,Czechia,0.559939302,T4_CZ07_CZ08,0.533333333,0.026605969
97,Czechia,0.559939302,T1_CZ07_CZ08,0.533333333,0.026605969
97,Czechia,0.559939302,T3_CZ03_CZ04_CZ05,0.584980237,-0.025040935
97,Czechia,0.559939302,T1_CZ05_CZ06,0.54375,0.016189302
97,Czechia,0.559939302,T3_CZ01_CZ02,0.580246914,-0.020307612
97,Czechia,0.559939302,T4_CZ01_CZ02,0.580246914,-0.020307612
97,Czechia,0.559939302,T2_CZ07_CZ08,0.533333333,0.026605969
97,Czechia,0.559939302,T4_CZ03_CZ04_CZ05,0.584980237,-0.025040935
97,Czechia,0.559939302,T3_CZ08,0.494252874,0.065686428
98,Czechia,0.363636364,T1_CZ07_CZ08,0.380434783,-0.016798419
98,Czechia,0.363636364,T2_CZ07_CZ08,0.380434783,-0.016798419
98,Czechia,0.363636364,T1_CZ01_CZ02,0.351485149,0.012151215
98,Czechia,0.363636364,T4_CZ07_CZ08,0.380434783,-0.016798419
98,Czechia,0.363636364,T2_CZ01_CZ02,0.351485149,0.012151215
98,Czechia,0.363636364,T1_CZ05_CZ06,0.328205128,0.035431235
98,Czechia,0.363636364,T2_CZ04_CZ05,0.36453202,-8.96E-04
98,Czechia,0.363636364,T3_CZ06_CZ07,0.350282486,0.013353878
98,Czechia,0.363636364,T3_CZ08,0.353535354,0.01010101
98,Czechia,0.363636364,T2_CZ03_CZ06,0.359605911,0.004030452
98,Czechia,0.363636364,T3_CZ03_CZ04_CZ05,0.382165605,-0.018529241
98,Czechia,0.363636364,T4_CZ06,0.293478261,0.070158103
98,Czechia,0.363636364,T3_CZ01_CZ02,0.351485149,0.012151215
98,Czechia,0.363636364,T1_CZ03_CZ04,0.393364929,-0.029728565
98,Czechia,0.363636364,T4_CZ03_CZ04_CZ05,0.382165605,-0.018529241
98,Czechia,0.363636364,T4_CZ01_CZ02,0.351485149,0.012151215
99,Czechia,0.564019449,T1_CZ03_CZ04,0.507246377,0.056773072
99,Czechia,0.564019449,T3_CZ03_CZ04_CZ05,0.55450237,0.009517079
99,Czechia,0.564019449,T3_CZ06_CZ07,0.520231214,0.043788235
99,Czechia,0.564019449,T4_CZ07_CZ08,0.606666667,-0.042647218
99,Czechia,0.564019449,T1_CZ01_CZ02,0.593939394,-0.029919945
99,Czechia,0.564019449,T4_CZ06,0.461538462,0.102480987
99,Czechia,0.564019449,T3_CZ08,0.632352941,-0.068333492
99,Czechia,0.564019449,T4_CZ01_CZ02,0.593939394,-0.029919945
99,Czechia,0.564019449,T2_CZ01_CZ02,0.593939394,-0.029919945
99,Czechia,0.564019449,T2_CZ03_CZ06,0.481012658,0.083006791
99,Czechia,0.564019449,T1_CZ05_CZ06,0.542682927,0.021336522
99,Czechia,0.564019449,T1_CZ07_CZ08,0.606666667,-0.042647218
99,Czechia,0.564019449,T3_CZ01_CZ02,0.593939394,-0.029919945
99,Czechia,0.564019449,T4_CZ03_CZ04_CZ05,0.55450237,0.009517079
99,Czechia,0.564019449,T2_CZ04_CZ05,0.576388889,-0.01236944
99,Czechia,0.564019449,T2_CZ07_CZ08,0.606666667,-0.042647218
100,Czechia,0.473770492,T1_CZ03_CZ04,0.417266187,0.056504305
100,Czechia,0.473770492,T1_CZ01_CZ02,0.475308642,-0.00153815
100,Czechia,0.473770492,T2_CZ03_CZ06,0.45398773,0.019782762
100,Czechia,0.473770492,T1_CZ05_CZ06,0.517857143,-0.044086651
100,Czechia,0.473770492,T1_CZ07_CZ08,0.475177305,-0.001406813
100,Czechia,0.473770492,T2_CZ07_CZ08,0.475177305,-0.001406813
100,Czechia,0.473770492,T3_CZ01_CZ02,0.475308642,-0.00153815
100,Czechia,0.473770492,T4_CZ03_CZ04_CZ05,0.450704225,0.023066266
100,Czechia,0.473770492,T2_CZ04_CZ05,0.493055556,-0.019285064
100,Czechia,0.473770492,T3_CZ08,0.466666667,0.007103825
100,Czechia,0.473770492,T4_CZ01_CZ02,0.475308642,-0.00153815
100,Czechia,0.473770492,T4_CZ06,0.521276596,-0.047506104
100,Czechia,0.473770492,T4_CZ07_CZ08,0.475177305,-0.001406813
100,Czechia,0.473770492,T2_CZ01_CZ02,0.475308642,-0.00153815
100,Czechia,0.473770492,T3_CZ03_CZ04_CZ05,0.450704225,0.023066266
100,Czechia,0.473770492,T3_CZ06_CZ07,0.502857143,-0.029086651
119,Czechia,0.507223942,T1_CZ05_CZ06,0.531568228,-0.024344286
119,Czechia,0.507223942,T1_CZ03_CZ04,0.498951782,0.00827216
119,Czechia,0.507223942,T2_CZ01_CZ02,0.471659919,0.035564023
119,Czechia,0.507223942,T2_CZ03_CZ06,0.504149378,0.003074565
119,Czechia,0.507223942,T4_CZ07_CZ08,0.527310924,-0.020086982
119,Czechia,0.507223942,T1_CZ07_CZ08,0.527310924,-0.020086982
119,Czechia,0.507223942,T3_CZ01_CZ02,0.471659919,0.035564023
119,Czechia,0.507223942,T3_CZ03_CZ04_CZ05,0.502074689,0.005149253
119,Czechia,0.507223942,T3_CZ06_CZ07,0.547325103,-0.040101161
119,Czechia,0.507223942,T3_CZ08,0.514893617,-0.007669675
119,Czechia,0.507223942,T4_CZ01_CZ02,0.471659919,0.035564023
119,Czechia,0.507223942,T4_CZ03_CZ04_CZ05,0.502074689,0.005149253
119,Czechia,0.507223942,T4_CZ06,0.555102041,-0.047878099
119,Czechia,0.507223942,T1_CZ01_CZ02,0.471659919,0.035564023
119,Czechia,0.507223942,T2_CZ04_CZ05,0.526748971,-0.019525029
119,Czechia,0.507223942,T2_CZ07_CZ08,0.527310924,-0.020086982
120,Czechia,0.367410483,T4_CZ01_CZ02,0.348178138,0.019232345
120,Czechia,0.367410483,T4_CZ03_CZ04_CZ05,0.36908078,-0.001670297
120,Czechia,0.367410483,T3_CZ06_CZ07,0.393684211,-0.026273728
120,Czechia,0.367410483,T3_CZ08,0.35,0.017410483
120,Czechia,0.367410483,T4_CZ07_CZ08,0.379454927,-0.012044444
120,Czechia,0.367410483,T1_CZ07_CZ08,0.379454927,-0.012044444
120,Czechia,0.367410483,T2_CZ01_CZ02,0.348178138,0.019232345
120,Czechia,0.367410483,T2_CZ03_CZ06,0.364779874,0.002630608
120,Czechia,0.367410483,T2_CZ04_CZ05,0.377870564,-0.010460081
120,Czechia,0.367410483,T2_CZ07_CZ08,0.379454927,-0.012044444
120,Czechia,0.367410483,T3_CZ01_CZ02,0.348178138,0.019232345
120,Czechia,0.367410483,T3_CZ03_CZ04_CZ05,0.36908078,-0.001670297
120,Czechia,0.367410483,T1_CZ03_CZ04,0.377637131,-0.010226648
120,Czechia,0.367410483,T1_CZ05_CZ06,0.365145228,0.002265254
120,Czechia,0.367410483,T4_CZ06,0.378151261,-0.010740778
120,Czechia,0.367410483,T1_CZ01_CZ02,0.348178138,0.019232345
121,Czechia,0.264349658,T2_CZ07_CZ08,0.284796574,-0.020446916
121,Czechia,0.264349658,T3_CZ01_CZ02,0.243407708,0.02094195
121,Czechia,0.264349658,T3_CZ03_CZ04_CZ05,0.261363636,0.002986021
121,Czechia,0.264349658,T1_CZ03_CZ04,0.273706897,-0.009357239
121,Czechia,0.264349658,T1_CZ05_CZ06,0.256842105,0.007507552
121,Czechia,0.264349658,T1_CZ07_CZ08,0.284796574,-0.020446916
121,Czechia,0.264349658,T1_CZ01_CZ02,0.243407708,0.02094195
121,Czechia,0.264349658,T2_CZ03_CZ06,0.263829787,5.20E-04
121,Czechia,0.264349658,T2_CZ04_CZ05,0.26652452,-0.002174863
121,Czechia,0.264349658,T3_CZ08,0.256410256,0.007939401
121,Czechia,0.264349658,T2_CZ01_CZ02,0.243407708,0.02094195
121,Czechia,0.264349658,T4_CZ03_CZ04_CZ05,0.261363636,0.002986021
121,Czechia,0.264349658,T3_CZ06_CZ07,0.294871795,-0.030522137
121,Czechia,0.264349658,T4_CZ07_CZ08,0.284796574,-0.020446916
121,Czechia,0.264349658,T4_CZ01_CZ02,0.243407708,0.02094195
121,Czechia,0.264349658,T4_CZ06,0.276595745,-0.012246087
122,Czechia,0.242041712,T2_CZ03_CZ06,0.250559284,-0.008517572
122,Czechia,0.242041712,T2_CZ01_CZ02,0.226495726,0.015545986
122,Czechia,0.242041712,T1_CZ01_CZ02,0.226495726,0.015545986
122,Czechia,0.242041712,T2_CZ04_CZ05,0.22489083,0.017150883
122,Czechia,0.242041712,T1_CZ05_CZ06,0.240174672,0.00186704
122,Czechia,0.242041712,T1_CZ07_CZ08,0.267260579,-0.025218867
122,Czechia,0.242041712,T4_CZ07_CZ08,0.267260579,-0.025218867
122,Czechia,0.242041712,T1_CZ03_CZ04,0.234899329,0.007142384
122,Czechia,0.242041712,T3_CZ01_CZ02,0.226495726,0.015545986
122,Czechia,0.242041712,T3_CZ03_CZ04_CZ05,0.226470588,0.015571124
122,Czechia,0.242041712,T3_CZ06_CZ07,0.286031042,-0.04398933
122,Czechia,0.242041712,T3_CZ08,0.233183857,0.008857856
122,Czechia,0.242041712,T4_CZ01_CZ02,0.226495726,0.015545986
122,Czechia,0.242041712,T4_CZ03_CZ04_CZ05,0.226470588,0.015571124
122,Czechia,0.242041712,T4_CZ06,0.271111111,-0.029069399
122,Czechia,0.242041712,T2_CZ07_CZ08,0.267260579,-0.025218867
123,Czechia,0.220234768,T1_CZ03_CZ04,0.217592593,0.002642175
123,Czechia,0.220234768,T1_CZ07_CZ08,0.253968254,-0.033733486
123,Czechia,0.220234768,T2_CZ01_CZ02,0.201735358,0.01849941
123,Czechia,0.220234768,T1_CZ01_CZ02,0.201735358,0.01849941
123,Czechia,0.220234768,T1_CZ05_CZ06,0.208791209,0.011443559
123,Czechia,0.220234768,T2_CZ07_CZ08,0.253968254,-0.033733486
123,Czechia,0.220234768,T3_CZ01_CZ02,0.201735358,0.01849941
123,Czechia,0.220234768,T3_CZ03_CZ04_CZ05,0.198795181,0.021439587
123,Czechia,0.220234768,T4_CZ07_CZ08,0.253968254,-0.033733486
123,Czechia,0.220234768,T3_CZ08,0.263636364,-0.043401596
123,Czechia,0.220234768,T4_CZ01_CZ02,0.201735358,0.01849941
123,Czechia,0.220234768,T4_CZ03_CZ04_CZ05,0.198795181,0.021439587
123,Czechia,0.220234768,T3_CZ06_CZ07,0.25,-0.029765232
123,Czechia,0.220234768,T2_CZ03_CZ06,0.23853211,-0.018297342
123,Czechia,0.220234768,T2_CZ04_CZ05,0.188470067,0.031764702
123,Czechia,0.220234768,T4_CZ06,0.255605381,-0.035370613
124,Czechia,0.226294357,T1_CZ01_CZ02,0.201372998,0.024921359
124,Czechia,0.226294357,T4_CZ01_CZ02,0.201372998,0.024921359
124,Czechia,0.226294357,T1_CZ03_CZ04,0.241784038,-0.01548968
124,Czechia,0.226294357,T1_CZ05_CZ06,0.211494253,0.014800104
124,Czechia,0.226294357,T4_CZ07_CZ08,0.251781473,-0.025487115
124,Czechia,0.226294357,T1_CZ07_CZ08,0.251781473,-0.025487115
124,Czechia,0.226294357,T4_CZ03_CZ04_CZ05,0.226356589,-6.22E-05
124,Czechia,0.226294357,T4_CZ06,0.226851852,-5.57E-04
124,Czechia,0.226294357,T2_CZ04_CZ05,0.218894009,0.007400348
124,Czechia,0.226294357,T2_CZ07_CZ08,0.251781473,-0.025487115
124,Czechia,0.226294357,T3_CZ01_CZ02,0.201372998,0.024921359
124,Czechia,0.226294357,T3_CZ03_CZ04_CZ05,0.226356589,-6.22E-05
124,Czechia,0.226294357,T3_CZ06_CZ07,0.235849057,-0.009554699
124,Czechia,0.226294357,T3_CZ08,0.258215962,-0.031921605
124,Czechia,0.226294357,T2_CZ01_CZ02,0.201372998,0.024921359
124,Czechia,0.226294357,T2_CZ03_CZ06,0.234192037,-0.00789768
125,Czechia,0.18488746,T3_CZ06_CZ07,0.210412148,-0.025524688
125,Czechia,0.18488746,T4_CZ03_CZ04_CZ05,0.172910663,0.011976797
125,Czechia,0.18488746,T4_CZ06,0.198275862,-0.013388402
125,Czechia,0.18488746,T3_CZ08,0.194805195,-0.009917735
125,Czechia,0.18488746,T4_CZ01_CZ02,0.172916667,0.011970793
125,Czechia,0.18488746,T1_CZ05_CZ06,0.173447537,0.011439922
125,Czechia,0.18488746,T1_CZ07_CZ08,0.208695652,-0.023808192
125,Czechia,0.18488746,T2_CZ01_CZ02,0.172916667,0.011970793
125,Czechia,0.18488746,T2_CZ03_CZ06,0.189655172,-0.004767713
125,Czechia,0.18488746,T2_CZ04_CZ05,0.168831169,0.016056291
125,Czechia,0.18488746,T2_CZ07_CZ08,0.208695652,-0.023808192
125,Czechia,0.18488746,T3_CZ01_CZ02,0.172916667,0.011970793
125,Czechia,0.18488746,T3_CZ03_CZ04_CZ05,0.172910663,0.011976797
